Player_Name,Draft_Year,Player_Combine_Year,Player_Height_WO_Shoes,Player_Height_WO_Shoes_Inches,Player_Height_W_Shoes,Player_Height_W_Shoes_Inches,Player_Height,Player_Height_Inches,Player_Weight_LBS,Player_Wingspan,Player_Wingspan_Inches,Player_Reach,Player_Reach_Inches,Player_Bodyfat_Percent,Player_Hand_Length_Inches,Player_Hand_Width_Inches,Player_Vertical_No_Step,Player_Vertical_No_Step_Reach,Player_Vertical_No_Step_Reach_Inches,Player_Max_Vertical_Inches,Player_Max_Vertical_Reach,Player_Max_Vertical_Reach_Inches,Player_Bench_225,Player_Agility_Seconds,Player_Sprint_Three_Quarter_Court,Player_Rank,Pick,Player_DraftExpress_Profile,Player_DraftExpress_Stats,Player_DBPedia_URL,Player_DBPedia_Data,ID.Pick,Round,Round.Pick,Pick_2,Draft_Franchise,Postdraft_Franchise,Player_Drafted_From,Player_Birthday
Dominique Morrison,2011,2011,NA,NA,"6'6""",78,6.4999974,78,218,"6'9""",81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Dominique-MorrisonNA13/,draftexpress.com/profile/Dominique-MorrisonNA13/stats,live.dbpedia.org/page/Dominique_Morrison,live.dbpedia.org/data/Dominique_Morrison.json,NA,NA,NA,NA,NA,NA,NA,NA
Dominique Morrison,2012,2012,"6'4.5""",76.5,NA,NA,6.47499741,77.7,213,"6'9.5""",81.5,NA,NA,NA,NA,NA,27.3,NA,NA,NA,NA,NA,NA,11.83,3.55,NA,NA,draftexpress.com/profile/Dominique-MorrisonNA13/,draftexpress.com/profile/Dominique-MorrisonNA13/stats,live.dbpedia.org/page/Dominique_Morrison,live.dbpedia.org/data/Dominique_Morrison.json,NA,NA,NA,NA,NA,NA,NA,NA
Dominique Pointer,2010,2010,NA,NA,"6'5""",77,6.4166641,77,193,"6'8""",80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Sir-Dominic-Pointer-6523/,draftexpress.com/profile/Sir-Dominic-Pointer-6523/stats,live.dbpedia.org/page/Dominique_Pointer,live.dbpedia.org/data/Dominique_Pointer.json,NA,NA,NA,NA,NA,NA,NA,NA
Don MacLean,1992,1992,"6'8.75""",80.75,NA,NA,6.829163935,81.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,draftexpress.com/profile/Don-Maclean-3386/,draftexpress.com/profile/Don-Maclean-3386/stats,live.dbpedia.org/page/Don_MacLean,live.dbpedia.org/data/Don_MacLean.json,1.19,1,19,19,Pistons,Clippers,UCLA,1/16/70
Donald Little,2003,2003,"6'9.5""",81.5,"6'10.5""",82.5,6.87499725,82.5,229,"7'3""",87,"8'11""",107,0.073,NA,NA,33,"11'8""",140,37,"12'0""",144,18,11.18,3.2,9,NA,draftexpress.com/profile/Donald-Little-35070/,draftexpress.com/profile/Donald-Little-35070/stats,live.dbpedia.org/page/Donald_Little,live.dbpedia.org/data/Donald_Little.json,NA,NA,NA,NA,NA,NA,NA,NA
Donald Sloan,2010,2010,"6'1""",73,NA,NA,6.18333086,74.2,206,"6'5""",77,"8'1.5""",97.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Donald-Sloan-6312/,draftexpress.com/profile/Donald-Sloan-6312/stats,live.dbpedia.org/page/Donald_Sloan,live.dbpedia.org/data/Donald_Sloan.json,NA,NA,NA,NA,NA,NA,NA,NA
Donald Williams,1995,1995,"6'1.75""",73.75,NA,NA,6.245830835,74.95,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Donald-Williams-36680/,draftexpress.com/profile/Donald-Williams-36680/stats,live.dbpedia.org/page/Donald_Williams,live.dbpedia.org/data/Donald_Williams.json,NA,NA,NA,NA,NA,NA,NA,NA
Donnell Harvey,2000,2000,"6'7.25""",79.25,NA,NA,6.704163985,80.45,220,"7'0.5""",84.5,"8'9.5""",105.5,NA,NA,NA,33,"11'6.5""",138.5,32.5,"11'6""",138,15,11.23,NA,27,22,draftexpress.com/profile/Donnell-Harvey-2751/,draftexpress.com/profile/Donnell-Harvey-2751/stats,live.dbpedia.org/page/Donnell_Harvey,live.dbpedia.org/data/Donnell_Harvey.json,1.22,1,22,22,Knicks,Mavericks,Florida,8/26/80
Donny Marshall,1995,1995,"6'5.75""",77.75,NA,NA,6.579164035,78.95,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,draftexpress.com/profile/Donny-Marshall-3432/,draftexpress.com/profile/Donny-Marshall-3432/stats,live.dbpedia.org/page/Donny_Marshall,live.dbpedia.org/data/Donny_Marshall.json,2.1,2,1,39,Cavaliers,Cavaliers,Connecticut,7/17/72
Donta Bright,1996,1996,"6'4.25""",76.25,NA,NA,6.454164085,77.45,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Donta-Bright-53671/,draftexpress.com/profile/Donta-Bright-53671/stats,live.dbpedia.org/page/Donta_Bright,live.dbpedia.org/data/Donta_Bright.json,NA,NA,NA,NA,NA,NA,NA,NA
Dontaye Draper,2007,2007,"5'10.75""",70.75,"6'0""",72,5.9999976,72,179,"6'3.5""",75.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Dontaye-Draper-309/,draftexpress.com/profile/Dontaye-Draper-309/stats,live.dbpedia.org/page/Dontaye_Draper,live.dbpedia.org/data/Dontaye_Draper.json,NA,NA,NA,NA,NA,NA,NA,NA
Donte Clark,2012,2012,NA,NA,"6'3.5""",75.5,6.29166415,75.5,166,"6'7.5""",79.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Donte-Clark-7143/,draftexpress.com/profile/Donte-Clark-7143/stats,live.dbpedia.org/page/Donte_Clark,live.dbpedia.org/data/Donte_Clark.json,NA,NA,NA,NA,NA,NA,NA,NA
Donte Greene,2007,2007,NA,NA,"6'10""",82,6.8333306,82,NA,"6'10""",82,"9'1""",109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,draftexpress.com/profile/Donte-Greene-1066/,draftexpress.com/profile/Donte-Greene-1066/stats,live.dbpedia.org/page/Donte_Greene,live.dbpedia.org/data/Donte_Greene.json,NA,NA,NA,NA,NA,NA,NA,NA
Donte Greene,2008,2008,"6'8.25""",80.25,"6'9""",81,6.7499973,81,221,"6'10""",82,"9'0""",108,0.076,NA,NA,27.5,"11'3.5""",135.5,31.5,"11'7.5""",139.5,2,11.21,3.2,NA,28,draftexpress.com/profile/Donte-Greene-1066/,draftexpress.com/profile/Donte-Greene-1066/stats,live.dbpedia.org/page/Donte_Greene,live.dbpedia.org/data/Donte_Greene.json,1.28,1,28,28,Grizzlies,Rockets,Syracuse,2/21/88
Donte Poole,2012,2012,"6'0.75""",72.75,"6'2""",74,6.1666642,74,195,"6'4.25""",76.25,"8'0.75""",96.75,0.133,8.88,NA,29.3,"10'6.05""",126.05,37.8,"11'2.55""",134.55,5,11.1,3.1,NA,NA,draftexpress.com/profile/Donte-Poole-18586/,draftexpress.com/profile/Donte-Poole-18586/stats,live.dbpedia.org/page/Donte_Poole,live.dbpedia.org/data/Donte_Poole.json,NA,NA,NA,NA,NA,NA,NA,NA
Dontonio Wingfield,1994,1994,"6'7.5""",79.5,NA,NA,6.72499731,80.7,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,draftexpress.com/profile/Donton-Wingfield-4953/,draftexpress.com/profile/Donton-Wingfield-4953/stats,live.dbpedia.org/page/Dontonio_Wingfield,live.dbpedia.org/data/Dontonio_Wingfield.json,2.1,2,1,37,SuperSonics,Sonics,Cincinnati,6/23/74
Donyell Marshall,1994,1994,"6'8.5""",80.5,NA,NA,6.80833061,81.7,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,draftexpress.com/profile/Donyell-Marshall-3431/,draftexpress.com/profile/Donyell-Marshall-3431/stats,live.dbpedia.org/page/Donyell_Marshall,live.dbpedia.org/data/Donyell_Marshall.json,1.4,1,4,4,Timberwolves,Timberwolves,Connecticut,5/18/73
Dorian Finney-Smith,2010,2010,"6'6""",78,"6'8""",80,6.59999736,79.2,189,"6'11""",83,"8'6""",102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Dorian-Finney-Smith-6249/,draftexpress.com/profile/Dorian-Finney-Smith-6249/stats,live.dbpedia.org/page/Dorian_Finney-Smith,live.dbpedia.org/data/Dorian_Finney-Smith.json,NA,NA,NA,NA,NA,NA,NA,NA
Dorian Finney-Smith,2012,2012,NA,NA,"6'7""",79,6.5833307,79,200,"6'11""",83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Dorian-Finney-Smith-6249/,draftexpress.com/profile/Dorian-Finney-Smith-6249/stats,live.dbpedia.org/page/Dorian_Finney-Smith,live.dbpedia.org/data/Dorian_Finney-Smith.json,NA,NA,NA,NA,NA,NA,NA,NA
Doron Lamb,2009,2009,NA,NA,"6'3.5""",75.5,6.29166415,75.5,183,"6'6""",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,draftexpress.com/profile/Doron-Lamb-5213/,draftexpress.com/profile/Doron-Lamb-5213/stats,live.dbpedia.org/page/Doron_Lamb,live.dbpedia.org/data/Doron_Lamb.json,NA,NA,NA,NA,NA,NA,NA,NA
Doron Lamb,2011,2011,NA,NA,"6'5""",77,6.4166641,77,204,"6'7""",79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,draftexpress.com/profile/Doron-Lamb-5213/,draftexpress.com/profile/Doron-Lamb-5213/stats,live.dbpedia.org/page/Doron_Lamb,live.dbpedia.org/data/Doron_Lamb.json,NA,NA,NA,NA,NA,NA,NA,NA
Doron Lamb,2012,2012,"6'3.25""",75.25,"6'4.75""",76.75,6.395830775,76.75,199,"6'6.75""",78.75,"8'2.5""",98.5,0.067,8.5,8.75,29,"10'7.5""",127.5,33.5,"11'0""",132,2,11.12,3.41,NA,42,draftexpress.com/profile/Doron-Lamb-5213/,draftexpress.com/profile/Doron-Lamb-5213/stats,live.dbpedia.org/page/Doron_Lamb,live.dbpedia.org/data/Doron_Lamb.json,2.12,2,12,42,Bucks,Bucks,Kentucky,11/6/91
Doron Sheffer,1996,1996,"6'4.25""",76.25,NA,NA,6.454164085,77.45,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,draftexpress.com/profile/Doron-Sheffer-36683/,draftexpress.com/profile/Doron-Sheffer-36683/stats,live.dbpedia.org/page/Doron_Sheffer,live.dbpedia.org/data/Doron_Sheffer.json,2.7,2,7,36,Clippers,Clippers,Connecticut,3/12/72
Doug Edwards,1993,1993,"6'7""",79,NA,NA,6.68333066,80.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,draftexpress.com/profile/Doug-Edwards-2326/,draftexpress.com/profile/Doug-Edwards-2326/stats,live.dbpedia.org/page/Doug_Edwards,live.dbpedia.org/data/Doug_Edwards.json,1.15,1,15,15,Hawks,Hawks,Florida State,1/21/71
Doug McDermott,2012,2012,NA,NA,"6'8""",80,6.666664,80,223,"6'8.5""",80.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Doug-McDermott-6504/,draftexpress.com/profile/Doug-McDermott-6504/stats,live.dbpedia.org/page/Doug_McDermott,live.dbpedia.org/data/Doug_McDermott.json,NA,NA,NA,NA,NA,NA,NA,NA
Doug Smith,1991,1991,"6'8.5""",80.5,NA,NA,6.80833061,81.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,draftexpress.com/profile/Doug-Smith-4386/,draftexpress.com/profile/Doug-Smith-4386/stats,live.dbpedia.org/page/Doug_Smith,live.dbpedia.org/data/Doug_Smith.json,1.6,1,6,6,Mavericks,Mavericks,Missouri,9/17/69
Doug Wrenn,2003,2003,"6'5.75""",77.75,"6'6.5""",78.5,6.54166405,78.5,220,"6'7.5""",79.5,"8'4.5""",100.5,0.073,NA,NA,34.5,"11'3""",135,41,"11'9.5""",141.5,15,11.38,3.17,8,NA,draftexpress.com/profile/Doug-Wrenn-32249/,draftexpress.com/profile/Doug-Wrenn-32249/stats,live.dbpedia.org/page/Doug_Wrenn,live.dbpedia.org/data/Doug_Wrenn.json,NA,NA,NA,NA,NA,NA,NA,NA
Dovydas Redikas,2012,2012,"6'3.25""",75.25,"6'4.5""",76.5,6.37499745,76.5,204,"6'7""",79,"8'3.5""",99.5,NA,NA,NA,26,"10'5.5""",125.5,29.5,"10'9""",129,NA,11.75,3.48,NA,NA,draftexpress.com/profile/Dovydas-Redikas-6112/,draftexpress.com/profile/Dovydas-Redikas-6112/stats,live.dbpedia.org/page/Dovydas_Redikas,live.dbpedia.org/data/Dovydas_Redikas.json,NA,NA,NA,NA,NA,NA,NA,NA
Drago Pasalic,2004,2004,"6'9.25""",81.25,"6'10.75""",82.75,6.895830575,82.75,231,"6'11.5""",83.5,"9'0""",108,NA,NA,NA,25.5,"11'1.5""",133.5,30,"11'6""",138,8,12.97,3.56,71,NA,draftexpress.com/profile/Drago-Pasalic-27/,draftexpress.com/profile/Drago-Pasalic-27/stats,live.dbpedia.org/page/Drago_Pasalic,live.dbpedia.org/data/Drago_Pasalic.json,NA,NA,NA,NA,NA,NA,NA,NA
Drago Pasalic,2005,2005,"6'9.5""",81.5,"6'11""",83,6.9166639,83,239,"6'11.75""",83.75,"9'0.5""",108.5,NA,NA,NA,25,"11'1.5""",133.5,30.5,"11'7""",139,11,12.12,3.48,67,NA,draftexpress.com/profile/Drago-Pasalic-27/,draftexpress.com/profile/Drago-Pasalic-27/stats,live.dbpedia.org/page/Drago_Pasalic,live.dbpedia.org/data/Drago_Pasalic.json,NA,NA,NA,NA,NA,NA,NA,NA
Draymond Green,2012,2012,"6'5.75""",77.75,"6'7.5""",79.5,6.62499735,79.5,236,"7'1.25""",85.25,"8'9""",105,0.113,9,9.5,28,"11'1""",133,33,"11'6""",138,9,11.01,3.4,NA,35,draftexpress.com/profile/Draymond-Green-5859/,draftexpress.com/profile/Draymond-Green-5859/stats,live.dbpedia.org/page/Draymond_Green,live.dbpedia.org/data/Draymond_Green.json,2.5,2,5,35,Warriors,Warriors,Michigan State,3/4/90
Drew Barry,1996,1996,"6'3""",75,NA,NA,6.34999746,76.2,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,http://www.draftexpress.com/profile/Drew-Barry-1607/,http://www.draftexpress.com/profile/Drew-Barry-1607/stats,live.dbpedia.org/page/Drew_Barry,live.dbpedia.org/data/Drew_Barry.json,2.28,2,28,57,SuperSonics,Sonics,Georgia Tech,2/17/73
Drew Gooden,2002,2002,"6'8.75""",80.75,"6'10""",82,6.8333306,82,227,"7'0.5""",84.5,"8'10.5""",106.5,NA,NA,NA,29,"11'3.5""",135.5,33,"11'7.5""",139.5,13,11.81,3.19,22,4,draftexpress.com/profile/Drew-Gooden-2579/,draftexpress.com/profile/Drew-Gooden-2579/stats,live.dbpedia.org/page/Drew_Gooden,live.dbpedia.org/data/Drew_Gooden.json,1.4,1,4,4,Grizzlies,Grizzlies,Kansas,9/24/81
Drew Gordon,2012,2012,"6'8""",80,"6'8.75""",80.75,6.729163975,80.75,239,"6'11.5""",83.5,"8'7.5""",103.5,0.091,8.5,9.75,29,"11'0.5""",132.5,34,"11'5.5""",137.5,10,11.35,3.49,NA,NA,draftexpress.com/profile/Drew-Gordon-5158/,draftexpress.com/profile/Drew-Gordon-5158/stats,live.dbpedia.org/page/Drew_Gordon,live.dbpedia.org/data/Drew_Gordon.json,NA,NA,NA,NA,NA,NA,NA,NA
Drew Neitzel,2008,2008,"5'11.75""",71.75,"6'0.75""",72.75,6.062497575,72.75,176,"6'2.5""",74.5,"7'11""",95,0.062,NA,NA,25.5,"10'0.5""",120.5,32,"10'7""",127,10,11.19,3.2,NA,NA,draftexpress.com/profile/Drew-Neitzel-457/,draftexpress.com/profile/Drew-Neitzel-457/stats,live.dbpedia.org/page/Drew_Neitzel,live.dbpedia.org/data/Drew_Neitzel.json,NA,NA,NA,NA,NA,NA,NA,NA
Drew Williamson,2007,2007,"6'0""",72,"6'0.5""",72.5,6.04166425,72.5,181,"6'2.25""",74.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Drew-Williamson-26204/,draftexpress.com/profile/Drew-Williamson-26204/stats,live.dbpedia.org/page/Drew_Williamson,live.dbpedia.org/data/Drew_Williamson.json,NA,NA,NA,NA,NA,NA,NA,NA
Duane Wilson,2012,2012,NA,NA,"6'2""",74,6.1666642,74,168,"6'5""",77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Duane-Wilson-7181/,draftexpress.com/profile/Duane-Wilson-7181/stats,live.dbpedia.org/page/Duane_Wilson,live.dbpedia.org/data/Duane_Wilson.json,NA,NA,NA,NA,NA,NA,NA,NA
Duo Meng,2010,2010,"6'3.20""",75.2,"6'3.98""",75.98,6.331664134,75.98,204,"6'3.59""",75.59,"8'2.03""",98.03,NA,NA,NA,23.6,"10'1.63""",121.63,31.9,"10'9.93""",129.93,NA,NA,NA,NA,NA,NA,NA,live.dbpedia.org/page/Duo_Meng,live.dbpedia.org/data/Duo_Meng.json,NA,NA,NA,NA,NA,NA,NA,NA
Durand Scott,2013,2013,"6'2.75""",74.75,NA,NA,6.329164135,75.95,198,"6'8.5""",80.5,"8'4""",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Durand-Scott-5815/,draftexpress.com/profile/Durand-Scott-5815/stats,live.dbpedia.org/page/Durand_Scott,live.dbpedia.org/data/Durand_Scott.json,NA,NA,NA,NA,NA,NA,NA,NA
Durrell Summers,2010,2010,NA,NA,"6'6""",78,6.4999974,78,196,"6'8.5""",80.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Durrell-Summers-5727/,draftexpress.com/profile/Durrell-Summers-5727/stats,live.dbpedia.org/page/Durrell_Summers,live.dbpedia.org/data/Durrell_Summers.json,NA,NA,NA,NA,NA,NA,NA,NA
Durrell Summers,2011,2011,"6'3.5""",75.5,NA,NA,6.39166411,76.7,189,"6'11""",83,"8'4.5""",100.5,NA,NA,NA,33.5,"11'2""",134,NA,NA,NA,NA,11.55,3.29,NA,NA,draftexpress.com/profile/Durrell-Summers-5727/,draftexpress.com/profile/Durrell-Summers-5727/stats,live.dbpedia.org/page/Durrell_Summers,live.dbpedia.org/data/Durrell_Summers.json,NA,NA,NA,NA,NA,NA,NA,NA
Dusan Cantekin,2011,2011,"7'2.22""",86.22,"7'3.40""",87.4,7.28333042,87.4,245,"6'10.68""",82.68,"9'4.20""",112.2,0.094,NA,NA,13.5,"10'5.70""",125.7,21.1,"11'1.30""",133.3,NA,NA,3.45,NA,NA,draftexpress.com/profile/Dusan-Cantekin-6360/,draftexpress.com/profile/Dusan-Cantekin-6360/stats,live.dbpedia.org/page/Dusan_Cantekin,live.dbpedia.org/data/Dusan_Cantekin.json,NA,NA,NA,NA,NA,NA,NA,NA
Dusan Cantekin,2012,2012,"7'2.25""",86.25,"7'3.75""",87.75,7.312497075,87.75,257,"6'11.25""",83.25,"9'4.5""",112.5,NA,NA,NA,22.5,"11'3""",135,24.5,"11'5""",137,NA,13.29,3.7,NA,NA,draftexpress.com/profile/Dusan-Cantekin-6360/,draftexpress.com/profile/Dusan-Cantekin-6360/stats,live.dbpedia.org/page/Dusan_Cantekin,live.dbpedia.org/data/Dusan_Cantekin.json,NA,NA,NA,NA,NA,NA,NA,NA
Dustin Salisbery,2007,2007,"6'3.75""",75.75,"6'4.75""",76.75,6.395830775,76.75,208,"6'8""",80,"8'4.5""",100.5,0.066,NA,NA,34,"11'2.5""",134.5,38,"11'6.5""",138.5,11,11.07,3.12,6,NA,draftexpress.com/profile/Dustin-Salisbery-464/,draftexpress.com/profile/Dustin-Salisbery-464/stats,live.dbpedia.org/page/Dustin_Salisbery,live.dbpedia.org/data/Dustin_Salisbery.json,NA,NA,NA,NA,NA,NA,NA,NA
Dwayne Collins,2009,2009,NA,NA,"6'7.5""",79.5,6.62499735,79.5,236,"7'4.5""",88.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,draftexpress.com/profile/Dwayne-Collins-5071/,draftexpress.com/profile/Dwayne-Collins-5071/stats,live.dbpedia.org/page/Dwayne_Collins,live.dbpedia.org/data/Dwayne_Collins.json,2.3,2,3,60,Suns,Suns,Miami (FL),4/13/88
Dwayne Curtis,2008,2008,"6'7.5""",79.5,"6'8.5""",80.5,6.70833065,80.5,276,"7'0.5""",84.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Dwayne-Curtis-5083/,draftexpress.com/profile/Dwayne-Curtis-5083/stats,live.dbpedia.org/page/Dwayne_Curtis,live.dbpedia.org/data/Dwayne_Curtis.json,NA,NA,NA,NA,NA,NA,NA,NA
Dwayne Davis,2013,2013,"6'3.5""",75.5,NA,NA,6.39166411,76.7,208,"6'7.5""",79.5,"8'9.5""",105.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Dwayne-Davis-65810/,draftexpress.com/profile/Dwayne-Davis-65810/stats,live.dbpedia.org/page/Dwayne_Davis,live.dbpedia.org/data/Dwayne_Davis.json,NA,NA,NA,NA,NA,NA,NA,NA
Dwayne Jones,2005,2005,"6'8.5""",80.5,"6'10""",82,6.8333306,82,242,"7'2.75""",86.75,"9'0.5""",108.5,NA,NA,NA,28,"11'4.5""",136.5,31.5,"11'8""",140,15,11.87,3.25,38,NA,draftexpress.com/profile/Dwayne-Jones-438/,draftexpress.com/profile/Dwayne-Jones-438/stats,live.dbpedia.org/page/Dwayne_Jones,live.dbpedia.org/data/Dwayne_Jones.json,NA,NA,NA,NA,NA,NA,NA,NA
Dwayne Mitchell,2006,2006,"6'2""",74,"6'3.25""",75.25,6.270830825,75.25,208,"6'6.5""",78.5,"8'2.5""",98.5,0.045,NA,NA,37.5,"11'4""",136,41.5,"11'8""",140,17,11.45,3.16,3,NA,draftexpress.com/profile/Dwayne-Mitchell-515/,draftexpress.com/profile/Dwayne-Mitchell-515/stats,live.dbpedia.org/page/Dwayne_Mitchell,live.dbpedia.org/data/Dwayne_Mitchell.json,NA,NA,NA,NA,NA,NA,NA,NA
Dwayne Polee,2009,2009,NA,NA,"6'7""",79,6.5833307,79,181,"6'7""",79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Dwayne-Polee-17621/,draftexpress.com/profile/Dwayne-Polee-17621/stats,live.dbpedia.org/page/Dwayne_Polee,live.dbpedia.org/data/Dwayne_Polee.json,NA,NA,NA,NA,NA,NA,NA,NA
Dwight Hardy,2011,2011,"6'0.25""",72.25,NA,NA,6.120830885,73.45,193,"6'4""",76,"8'0.25""",96.25,NA,NA,NA,32,"10'8.25""",128.25,NA,NA,NA,NA,10.95,3.22,NA,NA,draftexpress.com/profile/Dwight-Hardy-6370/,draftexpress.com/profile/Dwight-Hardy-6370/stats,live.dbpedia.org/page/Dwight_Hardy,live.dbpedia.org/data/Dwight_Hardy.json,NA,NA,NA,NA,NA,NA,NA,NA
Dwight Howard,2004,2004,"6'9""",81,"6'10.25""",82.25,6.854163925,82.25,240,"7'4.5""",88.5,"9'3.5""",111.5,NA,NA,NA,30.5,"11'10""",142,35.5,"12'3""",147,7,11.21,3.14,29,1,draftexpress.com/profile/Dwight-Howard-2888/,draftexpress.com/profile/Dwight-Howard-2888/stats,live.dbpedia.org/page/Dwight_Howard,live.dbpedia.org/data/Dwight_Howard.json,1.1,1,1,1,Magic,Magic,,12/8/85
Dwight Lewis,2010,2010,"6'4.5""",76.5,NA,NA,6.47499741,77.7,210,"6'6.5""",78.5,"8'2.5""",98.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Dwight-Lewis-5145/,draftexpress.com/profile/Dwight-Lewis-5145/stats,live.dbpedia.org/page/Dwight_Lewis,live.dbpedia.org/data/Dwight_Lewis.json,NA,NA,NA,NA,NA,NA,NA,NA
Dwight Powell,2009,2009,NA,NA,"6'10""",82,6.8333306,82,212,"7'0""",84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Dwight-Powell-5750/,draftexpress.com/profile/Dwight-Powell-5750/stats,live.dbpedia.org/page/Dwight_Powell,live.dbpedia.org/data/Dwight_Powell.json,NA,NA,NA,NA,NA,NA,NA,NA
Dwyane Wade,2003,2003,"6'3.75""",75.75,"6'4.75""",76.75,6.395830775,76.75,212,"6'10.75""",82.75,"8'6""",102,0.067,NA,NA,31.5,"11'1.5""",133.5,35,"11'5""",137,9,10.56,3.08,14,5,draftexpress.com/profile/Dwyane-Wade-4726/,draftexpress.com/profile/Dwyane-Wade-4726/stats,live.dbpedia.org/page/Dwyane_Wade,live.dbpedia.org/data/Dwyane_Wade.json,1.5,1,5,5,Heat,Heat,Marquette,1/17/82
Dylan Page,2004,2004,"6'7.5""",79.5,"6'8.75""",80.75,6.729163975,80.75,239,"6'7""",79,"8'9""",105,NA,NA,NA,26,"10'11""",131,30,"11'3""",135,17,10.99,3.4,32,NA,draftexpress.com/profile/Dylan-Page-5382/,draftexpress.com/profile/Dylan-Page-5382/stats,live.dbpedia.org/page/Dylan_Page,live.dbpedia.org/data/Dylan_Page.json,NA,NA,NA,NA,NA,NA,NA,NA
E.C. Matthews,2012,2012,NA,NA,"6'4""",76,6.3333308,76,181,"6'7""",79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/E.C.-Matthews-7162/,draftexpress.com/profile/E.C.-Matthews-7162/stats,live.dbpedia.org/page/E.C._Matthews,live.dbpedia.org/data/E.C._Matthews.json,NA,NA,NA,NA,NA,NA,NA,NA
E.J. Singler,2013,2013,"6'5.25""",77.25,NA,NA,6.537497385,78.45,211,"6'7""",79,"8'6""",102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/E.J.-Singler-17986/,draftexpress.com/profile/E.J.-Singler-17986/stats,live.dbpedia.org/page/E.J._Singler,live.dbpedia.org/data/E.J._Singler.json,NA,NA,NA,NA,NA,NA,NA,NA
