"","latitude","longitude","popup","fillColor"
"1568",59.4369608,24.7535746,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Martin Muursepp</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Martin Muursepp+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Tallinn, Estonia<br>Years: 2<br>PPG: 4.7<br>MPG: 11.5<br>FG: 42.5<br>APG: 0.6<br>RPG: 2.2<br>3PT Percentage: 32.3<br>FT Percentage: 69.3</td></tr></table>","#bf6900"
"1569",40.65,-73.907,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Carey Scurry</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Carey Scurry+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Brooklyn, NY, USA<br>Years: 3<br>PPG: 4.7<br>MPG: 13.2<br>FG: 48<br>APG: 1.1<br>RPG: 2.9<br>3PT Percentage: 25<br>FT Percentage: 66.6</td></tr></table>","#bf6900"
"1570",40.85,-73.846667,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Marty Conlon</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Marty Conlon+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Bronx, NY, USA<br>Years: 9<br>PPG: 6.5<br>MPG: 16.7<br>FG: 49.8<br>APG: 1<br>RPG: 3.5<br>3PT Percentage: 20<br>FT Percentage: 73.5</td></tr></table>","#bf6900"
"1571",36.7468422,-119.7725868,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Quincy Pondexter</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Quincy Pondexter+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Fresno, CA, USA<br>Years: 3<br>PPG: 4.4<br>MPG: 15.8<br>FG: 43<br>APG: 0.6<br>RPG: 1.8<br>3PT Percentage: 36.4<br>FT Percentage: 71.6</td></tr></table>","#bf6900"
"1572",32.7026116,-103.1360403,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Damion James</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Damion James+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Hobbs, NM, USA<br>Years: 3<br>PPG: 4.2<br>MPG: 16.9<br>FG: 42.8<br>APG: 0.7<br>RPG: 3.5<br>3PT Percentage: 0<br>FT Percentage: 65</td></tr></table>","#bf6900"
"1573",36.8656008,-87.4786186,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Chris Whitney</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Chris Whitney+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Hopkinsville, KY, USA<br>Years: 11<br>PPG: 6.5<br>MPG: 17.4<br>FG: 39.5<br>APG: 2.8<br>RPG: 1.4<br>3PT Percentage: 36.1<br>FT Percentage: 87.5</td></tr></table>","#bf6900"
"1574",40.7281575,-74.0765417,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Bobby Hurley</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Bobby Hurley+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Jersey City, NJ, USA<br>Years: 5<br>PPG: 3.8<br>MPG: 15.5<br>FG: 35.3<br>APG: 3.3<br>RPG: 1.1<br>3PT Percentage: 27.2<br>FT Percentage: 76.9</td></tr></table>","#bf6900"
"1575",29.4241219,-98.4236282,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Ivan Johnson</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Ivan Johnson+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: San Antonio, TX, USA<br>Years: 2<br>PPG: 6.5<br>MPG: 15.8<br>FG: 51.7<br>APG: 0.6<br>RPG: 3.9<br>3PT Percentage: 15.8<br>FT Percentage: 66.2</td></tr></table>","#bf6900"
"1576",-4.3316667,15.3338889,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Christian Eyenga</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Christian Eyenga+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Kinshasa, Democratic Republic of the Congo<br>Years: 2<br>PPG: 6.3<br>MPG: 20.6<br>FG: 41.1<br>APG: 0.8<br>RPG: 2.7<br>3PT Percentage: 27.7<br>FT Percentage: 61.1</td></tr></table>","#bf6900"
"1577",42.2711311,-89.0639952,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Elmer Behnke</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Elmer Behnke+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Rockford, IL, USA<br>Years: 1<br>PPG: 4<br>MPG: 13.8<br>FG: 27.3<br>APG: 1<br>RPG: 4.3<br>3PT Percentage: NA<br>FT Percentage: 57.1</td></tr></table>","#bf6900"
"1578",32.7801399,-96.6804511,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>DeWayne Scales</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=DeWayne Scales+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Dallas, TX, USA<br>Years: 3<br>PPG: 4.6<br>MPG: 10.6<br>FG: 41.7<br>APG: 0.2<br>RPG: 2.9<br>3PT Percentage: 16.7<br>FT Percentage: 62.8</td></tr></table>","#bf6900"
"1579",42.330227,-83.0545538,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Andrew DeClercq</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Andrew DeClercq+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Detroit, MI, USA<br>Years: 10<br>PPG: 4.8<br>MPG: 16.8<br>FG: 50.7<br>APG: 0.6<br>RPG: 4.2<br>3PT Percentage: 0<br>FT Percentage: 62.1</td></tr></table>","#bf6900"
"1580",29.4241219,-98.4836282,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Jeff Foster</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Jeff Foster+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: San Antonio, TX, USA<br>Years: 13<br>PPG: 4.9<br>MPG: 20.6<br>FG: 49.7<br>APG: 0.9<br>RPG: 6.9<br>3PT Percentage: 13<br>FT Percentage: 61.5</td></tr></table>","#bf6900"
"1581",41.4994954,-81.6854088,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>J.R. Bremer</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=J.R. Bremer+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Cleveland, OH, USA<br>Years: 2<br>PPG: 6.5<br>MPG: 19.5<br>FG: 34.4<br>APG: 2.2<br>RPG: 1.8<br>3PT Percentage: 33.3<br>FT Percentage: 74.8</td></tr></table>","#bf6900"
"1582",40.7706187,-74.2316478,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>A.J. Price</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=A.J. Price+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Orange, NJ, USA<br>Years: 4<br>PPG: 6.5<br>MPG: 16.9<br>FG: 38<br>APG: 2.5<br>RPG: 1.6<br>3PT Percentage: 32.2<br>FT Percentage: 75.5</td></tr></table>","#bf6900"
"1583",37.7249296,-122.1560768,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Chuck Hayes</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Chuck Hayes+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: San Leandro, CA, USA<br>Years: 8<br>PPG: 4<br>MPG: 19.5<br>FG: 50.3<br>APG: 1.3<br>RPG: 5.4<br>3PT Percentage: 0<br>FT Percentage: 61</td></tr></table>","#bf6900"
"1584",36.0998596,-80.240216,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Rusty LaRue</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Rusty LaRue+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Winston-Salem, NC, USA<br>Years: 5<br>PPG: 5<br>MPG: 16<br>FG: 37.6<br>APG: 1.6<br>RPG: 1.3<br>3PT Percentage: 31.8<br>FT Percentage: 84.1</td></tr></table>","#bf6900"
"1585",37.6888889,-97.3341111,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Riney Lochmann</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Riney Lochmann+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Wichita, KS, USA<br>Years: 3<br>PPG: 4.3<br>MPG: 13<br>FG: 40.5<br>APG: 0.8<br>RPG: 2.7<br>3PT Percentage: 31.3<br>FT Percentage: 60.6</td></tr></table>","#bf6900"
"1586",41.8781136,-87.6863982,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Em Bryant</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Em Bryant+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Chicago, IL, USA<br>Years: 8<br>PPG: 6.6<br>MPG: 20.2<br>FG: 41<br>APG: 3<br>RPG: 2.8<br>3PT Percentage: NA<br>FT Percentage: 69</td></tr></table>","#bf6900"
"1587",37.8136583,-88.4381029,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Kendall Rhine</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Kendall Rhine+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Eldorado, IL, USA<br>Years: 2<br>PPG: 6.3<br>MPG: 21.3<br>FG: 38.8<br>APG: 1.4<br>RPG: 8.3<br>3PT Percentage: 0<br>FT Percentage: 54.8</td></tr></table>","#bf6900"
"1588",33.768321,-118.1906168,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Chuck Terry</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Chuck Terry+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Long Beach, CA, USA<br>Years: 5<br>PPG: 3.8<br>MPG: 14.8<br>FG: 41.9<br>APG: 0.8<br>RPG: 2.4<br>3PT Percentage: 32.3<br>FT Percentage: 77.5</td></tr></table>","#bf6900"
"1589",47.3686498,8.5391825,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Enes Kanter</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Enes Kanter+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Zurich, Switzerland<br>Years: 2<br>PPG: 6<br>MPG: 14.4<br>FG: 52.5<br>APG: 0.3<br>RPG: 4.3<br>3PT Percentage: 50<br>FT Percentage: 73.4</td></tr></table>","#bf6900"
"1590",40.744679,-73.9385424,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Andy Walker</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Andy Walker+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Long Island City, NY, USA<br>Years: 1<br>PPG: 4.5<br>MPG: 11<br>FG: 46.2<br>APG: 0.8<br>RPG: 1.9<br>3PT Percentage: NA<br>FT Percentage: 76.6</td></tr></table>","#bf6900"
"1591",41.7605849,-88.3190715,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Kenny Battle</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Kenny Battle+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Aurora, IL, USA<br>Years: 4<br>PPG: 4.7<br>MPG: 13.4<br>FG: 50.4<br>APG: 0.8<br>RPG: 2.4<br>3PT Percentage: 13.3<br>FT Percentage: 72.5</td></tr></table>","#bf6900"
"1592",34.1361187,-117.865339,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Casey Jacobsen</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Casey Jacobsen+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Glendora, CA, USA<br>Years: 4<br>PPG: 5.2<br>MPG: 18.5<br>FG: 39.3<br>APG: 1.1<br>RPG: 1.8<br>3PT Percentage: 35.2<br>FT Percentage: 76.9</td></tr></table>","#bf6900"
"1593",38.6270025,-90.1904042,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Matthew Aitch</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Matthew Aitch+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: St. Louis, MO, USA<br>Years: 1<br>PPG: 5.6<br>MPG: 14.2<br>FG: 40.5<br>APG: 0.4<br>RPG: 3.6<br>3PT Percentage: 0<br>FT Percentage: 67.5</td></tr></table>","#bf6900"
"1594",34.0522342,-118.1606849,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Stan Love</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Stan Love+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Los Angeles, CA, USA<br>Years: 4<br>PPG: 6.6<br>MPG: 14.7<br>FG: 44<br>APG: 0.8<br>RPG: 3.9<br>3PT Percentage: NA<br>FT Percentage: 75.1</td></tr></table>","#bf6900"
"1595",39.9611755,-82.9877942,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Fred Saunders</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Fred Saunders+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Columbus, OH, USA<br>Years: 4<br>PPG: 5.3<br>MPG: 13.8<br>FG: 44.3<br>APG: 1.1<br>RPG: 3<br>3PT Percentage: NA<br>FT Percentage: 68.2</td></tr></table>","#bf6900"
"1596",41.4323067,-81.5102655,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Brad Sellers</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Brad Sellers+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Warrensville Heights, OH, USA<br>Years: 6<br>PPG: 6.3<br>MPG: 18<br>FG: 45.2<br>APG: 1.1<br>RPG: 2.7<br>3PT Percentage: 20<br>FT Percentage: 79.3</td></tr></table>","#bf6900"
"1597",41.8781136,-87.6388982,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Jack Phelan</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Jack Phelan+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Chicago, IL, USA<br>Years: 1<br>PPG: 4.1<br>MPG: NA<br>FG: 32.5<br>APG: 1<br>RPG: NA<br>3PT Percentage: NA<br>FT Percentage: 57.8</td></tr></table>","#bf6900"
"1598",40.744679,-73.9285424,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Danny Doyle</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Danny Doyle+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Long Island City, NY, USA<br>Years: 1<br>PPG: 4<br>MPG: 6.3<br>FG: 50<br>APG: 0.8<br>RPG: 2<br>3PT Percentage: NA<br>FT Percentage: 80</td></tr></table>","#bf6900"
"1599",40.702677,-73.7879689,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Tim Kempton</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Tim Kempton+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Jamaica, NY, USA<br>Years: 8<br>PPG: 4.5<br>MPG: 13.4<br>FG: 48.1<br>APG: 1.1<br>RPG: 2.8<br>3PT Percentage: 0<br>FT Percentage: 67.7</td></tr></table>","#bf6900"
"1600",49.644968,30.787746,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Stanislav Medvedenko</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Stanislav Medvedenko+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Karapyshi, Ukraine<br>Years: 7<br>PPG: 5.3<br>MPG: 12.7<br>FG: 45<br>APG: 0.5<br>RPG: 2.8<br>3PT Percentage: 15.4<br>FT Percentage: 74</td></tr></table>","#bf6900"
"1601",36.8507689,-76.2858726,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>William Franklin</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=William Franklin+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Norfolk, VA, USA<br>Years: 3<br>PPG: 6.1<br>MPG: 11.8<br>FG: 41.5<br>APG: 0.6<br>RPG: 3.7<br>3PT Percentage: 25<br>FT Percentage: 60.1</td></tr></table>","#bf6900"
"1602",37.8043637,-122.2711137,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Jon Barry</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Jon Barry+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Oakland, CA, USA<br>Years: 14<br>PPG: 5.7<br>MPG: 16.9<br>FG: 43.4<br>APG: 2.2<br>RPG: 1.8<br>3PT Percentage: 39.2<br>FT Percentage: 84.8</td></tr></table>","#bf6900"
"1603",40.2170534,-74.7369384,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Dennis Rodman</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Dennis Rodman+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Trenton, NJ, USA<br>Years: 14<br>PPG: 7.3<br>MPG: 31.7<br>FG: 52.1<br>APG: 1.8<br>RPG: 13.1<br>3PT Percentage: 23.1<br>FT Percentage: 58.4</td></tr></table>","#bf6900"
"1604",41.9778795,-91.6646232,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Jon Koncak</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Jon Koncak+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Cedar Rapids, IA, USA<br>Years: 11<br>PPG: 4.5<br>MPG: 20.9<br>FG: 47<br>APG: 1<br>RPG: 4.9<br>3PT Percentage: 22.6<br>FT Percentage: 59.7</td></tr></table>","#bf6900"
"1605",32.8551326,-90.4056468,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Cleveland Buckner</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Cleveland Buckner+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Yazoo City, MS, USA<br>Years: 2<br>PPG: 6<br>MPG: 10.6<br>FG: 43.2<br>APG: 0.6<br>RPG: 3.5<br>3PT Percentage: NA<br>FT Percentage: 62</td></tr></table>","#bf6900"
"1606",32.5251516,-93.7461789,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Randy White</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Randy White+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Shreveport, LA, USA<br>Years: 5<br>PPG: 7.4<br>MPG: 19.2<br>FG: 40.1<br>APG: 0.6<br>RPG: 4.9<br>3PT Percentage: 19.3<br>FT Percentage: 70.7</td></tr></table>","#bf6900"
"1607",59.9342802,30.3350986,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Timofey Mozgov</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Timofey Mozgov+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: St. Petersburg, Russia<br>Years: 3<br>PPG: 3.9<br>MPG: 12.1<br>FG: 50.5<br>APG: 0.4<br>RPG: 3.1<br>3PT Percentage: 0<br>FT Percentage: 71.1</td></tr></table>","#bf6900"
"1608",45.7916192,-97.7509366,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Med Park</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Med Park+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Britton, SD, USA<br>Years: 5<br>PPG: 6.1<br>MPG: 18<br>FG: 37.9<br>APG: 1.7<br>RPG: 3.1<br>3PT Percentage: NA<br>FT Percentage: 72.8</td></tr></table>","#bf6900"
"1609",41.8781136,-87.6297982,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Jeremy Pargo</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Jeremy Pargo+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Chiacgo, IL, USA<br>Years: 2<br>PPG: 4.7<br>MPG: 13<br>FG: 37.3<br>APG: 1.8<br>RPG: 1<br>3PT Percentage: 31.3<br>FT Percentage: 65.2</td></tr></table>","#bf6900"
"1610",43.2128473,-75.4557303,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Pat Riley</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Pat Riley+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Rome, NY, USA<br>Years: 9<br>PPG: 7.4<br>MPG: 15.5<br>FG: 41.4<br>APG: 1.7<br>RPG: 1.6<br>3PT Percentage: NA<br>FT Percentage: 70.5</td></tr></table>","#bf6900"
